time,open,high,low,close
09:15,24280.8,24303.8,24149.0,24150.4
09:20,24150.7,24174.7,24138.6,24152.6
09:25,24151.7,24171.2,24125.2,24159.8
09:30,24159.3,24164.6,24121.2,24124.5
09:35,24124.2,24124.2,24085.6,24093.4
09:40,24093.2,24155.2,24089.3,24153.5
09:45,24153.0,24158.3,24115.0,24136.7
09:50,24136.6,24140.2,24121.8,24131.4
09:55,24131.8,24132.0,24080.0,24093.1
10:00,24092.0,24138.7,24091.3,24131.6
10:05,24130.8,24147.5,24121.4,24139.5
10:10,24139.2,24161.0,24131.1,24151.0
10:15,24151.5,24213.7,24149.3,24204.5
10:20,24205.0,24208.2,24151.9,24169.0
10:25,24169.2,24176.0,24153.2,24160.6
10:30,24160.3,24207.3,24159.1,24200.3
10:35,24200.3,24209.2,24185.5,24193.2
10:40,24192.7,24224.8,24191.5,24217.0
10:45,24217.2,24233.2,24213.2,24222.4
10:50,24222.2,24225.8,24185.0,24192.0
10:55,24192.2,24198.8,24174.0,24197.4
11:00,24197.6,24207.3,24186.6,24202.7
11:05,24202.8,24219.6,24196.8,24219.6
11:10,24219.1,24225.0,24216.2,24222.4
11:15,24222.2,24243.5,24208.3,24210.2
11:20,24210.8,24234.5,24206.1,24233.3
11:25,24233.4,24237.7,24217.0,24229.0
11:30,24229.5,24246.8,24227.0,24244.7
11:35,24245.4,24255.0,24242.3,24252.0
11:40,24252.3,24255.3,24247.8,24250.1
11:45,24250.0,24250.5,24208.0,24208.2
11:50,24207.5,24214.6,24195.7,24213.2
11:55,24214.3,24225.2,24193.9,24210.7
12:00,24210.8,24222.8,24208.0,24214.2
12:05,24214.5,24229.5,24205.3,24205.3
12:10,24205.3,24215.9,24172.5,24172.5
12:15,24173.1,24189.5,24150.0,24184.5
12:20,24184.4,24186.7,24143.0,24152.0
12:25,24152.0,24166.0,24147.6,24162.7
12:30,24163.3,24165.9,24153.2,24160.9
12:35,24160.0,24191.5,24156.5,24157.0
12:40,24156.7,24163.3,24142.5,24147.0
12:45,24147.6,24184.5,24142.8,24184.5
12:50,24184.5,24220.0,24181.9,24218.4
12:55,24218.5,24231.3,24209.4,24219.2
13:00,24219.4,24236.5,24213.6,24224.1
13:05,24226.3,24226.7,24201.5,24206.3
13:10,24208.0,24217.8,24194.9,24209.3
13:15,24209.9,24219.0,24203.6,24215.4
13:20,24215.8,24225.3,24190.4,24199.8
13:25,24199.3,24213.3,24191.8,24212.6
13:30,24212.5,24236.0,24212.4,24231.8
13:35,24231.4,24262.8,24215.8,24252.2
13:40,24251.7,24258.1,24230.3,24238.5
13:45,24238.5,24238.7,24223.5,24233.7
13:50,24233.8,24253.5,24232.8,24239.5
13:55,24239.7,24244.3,24232.8,24233.2
14:00,24233.5,24236.7,24215.6,24233.3
14:05,24232.8,24290.0,24227.7,24275.5
14:10,24276.8,24294.0,24269.6,24286.0
14:15,24286.2,24296.7,24248.5,24252.8
14:20,24252.7,24253.8,24222.5,24239.3
14:25,24238.0,24244.5,24221.2,24235.5
14:30,24235.2,24246.0,24202.0,24215.2
14:35,24215.3,24245.2,24214.0,24228.5
14:40,24227.5,24236.4,24203.0,24224.6
14:45,24224.8,24267.7,24208.5,24264.6
14:50,24265.8,24278.2,24240.3,24263.8
14:55,24263.8,24273.9,24250.2,24261.5
15:00,24262.0,24264.0,24217.5,24252.4
15:05,24252.0,24269.2,24246.5,24259.0
15:10,24259.0,24276.2,24250.6,24258.0
15:15,24257.4,24280.4,24257.0,24274.2
15:20,24273.6,24292.0,24254.0,24291.3
15:25,24291.6,24302.5,24281.2,24286.2
